# Of Incr,Address,Adj Est.Amt#1,Adj Est.Amt#2,Adj Est.Date#1,Adj Est.Date#2,Application #,Approval Ext. Date,Approved Date,Auto Fire Detection,City,Client's Notes,Climate Zone,Closed Date,Complete Submittal Received Date,Construction Change Document Amt,Contracted Amt,EPR Approved Date,Energy Efficiency,Energy Notes,Estimated Amt,File #,HPI,HPI Hours,HPI Points,Included In Plan,OPSC #,Office ID,PTN #,Project Class,Project Name,Project Scope,Project Type,Project's Sq.footage,Received Date,Required,Required review services,SB 575,Special Type,Special review type,Sprinkler System,Zip,adjamt1,adjamt2,adjdate1,adjdate2,app_id,appextdate,client_id,comprecvdate,county_id,district_code,district_name,dsa_app_id,finalprojectcost,mode,new,notes,origin_id,project_name,ptn,sq,table_0_address,table_0_project_name,table_0_project_scope,url
0,6600 Cougar Drive,,,,,123355,,,,Sacramento,"04/09/25 CHeck#97436541 for $7605.00, short Amt. (IA)
4/10/25 Online payment for $8676.00 for SS. Conf#25040842150597.(IA",0,,,$0.00,$0.00,,,,"$1,190,000.00",34-53,,,,,,02,67439-522,Class 2,Camellia Basic Elementary School(sacramento City Unified School District ),Construction of 1-Shade Structure,School (K-12),,4/10/2025,,,,NA,,,95828,"$1,070,000.00",$0.00,7/28/2025,,123355,,34-53,,34,34-53,Sacramento City Unified School District,02  123355,$0.00,0,0,"04/09/25 CHeck#97436541 for $7605.00, short Amt. (IA)
4/10/25 Online payment for $8676.00 for SS. Conf#25040842150597.(IA",02,Camellia Basic Elementary School(sacramento City Unified School District ),67439-522,0,6600 Cougar Drive,Camellia Basic Elementary School(sacramento City Unified School District ),Construction of 1-Shade Structure,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=123355
2,7495 29th Street,,,,,120693,,3/6/2023,,Sacramento,"Pmnt of $462,500 rcvd 11/23/2022 DT. 
KG, DD, and TP allowed for 1 time exception to combine INC 3 and INC 2. Changes in tracker will be made when INC 2 is registered again to submit. (KW)",0,,,$0.00,"$63,000,000.00",,,,"$63,000,000.00",34-53,,,,,,02,67439-423,Class 1,Chavez-Kemble Elementary School (sacramento City Unified School District),"Construction of 1-Multi-purpose Building M, 1-Classroom Building C, 1-Shade Structure (Lunch Shelter), 1-Administration / Library Building A, 4-Shade Structures, 4-Canopies, 1-Shade Structure (Fabric); Relocation of 1-Administration Building(Relocatable), 12-Classroom Buildings (Relocatable)(CR 1-18, CR 36,37,41/42), 2-Toilet Buildings (Relocatable)",School (K-12),,11/28/2022,,,,NA,,,95822,$0.00,$0.00,,,120693,,34-53,,34,34-53,Sacramento City Unified School District,02  120693,$0.00,0,0,"Pmnt of $462,500 rcvd 11/23/2022 DT. 
KG, DD, and TP allowed for 1 time exception to combine INC 3 and INC 2. Changes in tracker will be made when INC 2 is registered again to submit. (KW)",02,Chavez-Kemble Elementary School (sacramento City Unified School District),67439-423,0,7495 29th Street,Chavez-Kemble Elementary School (sacramento City Unified School District),"Construction of 1-Multi-purpose Building M, 1-Classroom Building C, 1-Shade Structure (Lunch Shelter), 1-Administration / Library Building A, 4-Shade Structures, 4-Canopies, 1-Shade Structure (Fabric); Relocation of 1-Administration Building(Relocatable), 12-Classroom Buildings (Relocatable)(CR 1-18, CR 36,37,41/42), 2-Toilet Buildings (Relocatable)",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120693
0,5100 El Paraiso Ave.,,,,,122964,,3/4/2025,,Sacramento,"payment of $31,020.00 received 12/13/2024 MC",0,,,$0.00,"$2,800,000.00",,,,"$2,800,000.00",34-53,,,,,,02,67439-496,Class 2,Clayton B Wire Elementary School (sacramento City Unified School District),"Alterations to 2-Classroom Buildings B & D; Construction of 2-Shade Structures; Relocation of 3-Classroom Buildings P1, P2, P3, 1-Toilet Building (Relocatable)",School (K-12),,12/16/2024,,,,NA,,,95823,$0.00,$0.00,,,122964,,34-53,,34,34-53,Sacramento City Unified School District,02  122964,$0.00,0,0,"payment of $31,020.00 received 12/13/2024 MC",02,Clayton B Wire Elementary School (sacramento City Unified School District),67439-496,0,5100 El Paraiso Ave.,Clayton B Wire Elementary School (sacramento City Unified School District),"Alterations to 2-Classroom Buildings B & D; Construction of 2-Shade Structures; Relocation of 3-Classroom Buildings P1, P2, P3, 1-Toilet Building (Relocatable)",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122964
0,3535 M St,,,,,123383,,,,Sacramento,4/18/2025 Online Payment for $15687.00. Conf#25041644766215. (IA),0,,,$0.00,$0.00,,,,"$1,130,000.00",34-53,,,,,,02,67439-525,Class 2,David Lubin Elementary School (sacramento City Unified School District),Alterations to 1-Multi-purpose Building / Administration Building / Classroom Building; Construction of 1-Shade Structure,School (K-12),,4/23/2025,,,,NA,,,95816,"$1,018,000.00",$0.00,7/28/2025,,123383,,34-53,,34,34-53,Sacramento City Unified School District,02  123383,$0.00,0,0,4/18/2025 Online Payment for $15687.00. Conf#25041644766215. (IA),02,David Lubin Elementary School (sacramento City Unified School District),67439-525,0,3535 M St,David Lubin Elementary School (sacramento City Unified School District),Alterations to 1-Multi-purpose Building / Administration Building / Classroom Building; Construction of 1-Shade Structure,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=123383
0,7934 Lemon Hill Avenue,,,,,120157,,5/19/2022,,Sacramento,"ACS OTC with Brian Bell
4/14/22 $5,000.00 check received -JB",0,,,$0.00,$0.00,,,,"$1,500,000.00",34-53,,,,,,02,67439-407,N/A,Elder Creek Elementary School (sacramento City Usd),Rehabilitation of 1-Parking Lot / Sport Field,School (K-12),,4/18/2022,,,,NA,,,95824,$0.00,$0.00,,,120157,,34-53,,34,34-53,Sacramento City Unified School District,02  120157,$0.00,0,0,"ACS OTC with Brian Bell
4/14/22 $5,000.00 check received -JB",02,Elder Creek Elementary School (sacramento City Usd),67439-407,0,7934 Lemon Hill Avenue,Elder Creek Elementary School (sacramento City Usd),Rehabilitation of 1-Parking Lot / Sport Field,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120157
0,2930 21st Ave.,,,,,122808,,2/14/2025,,Sacramento,"10/29/24 BL: Cleared and routed to Plan Review.
10/24/24 BL: INTK Comments sent to AOR, Due 10/28.
10/24/24 BL: Sent INTK Comments to AOR, Due 10/28.
10/17/24 BL: Sent to LR for INTK, Due 10/22.
payment of $123,500.00 received 10/16/2024 MC",0,,,$0.00,"$32,000,000.00",,,,"$15,000,000.00",34-53,,,,,,02,67439-498,Class 2,Ethel Phillips Elementary School	 (sacramento City Unified School District),"Alterations to 9-Classroom Buildings A,B,C,D,E,F, Library/Classroom Bldg G,Multipurpose Bldg H,
Admin Bldg I, 1-Site Improvement; Construction of 2-Classroom Buildings J1 and J2, 4-Shade Structures, 1-Solar Panel Structure",School (K-12),,10/17/2024,,,,NA,,,95820,$0.00,$0.00,,,122808,,34-53,10/17/2024,34,34-53,Sacramento City Unified School District,02  122808,$0.00,0,0,"10/29/24 BL: Cleared and routed to Plan Review.
10/24/24 BL: INTK Comments sent to AOR, Due 10/28.
10/24/24 BL: Sent INTK Comments to AOR, Due 10/28.
10/17/24 BL: Sent to LR for INTK, Due 10/22.
payment of $123,500.00 received 10/16/2024 MC",02,Ethel Phillips Elementary School	 (sacramento City Unified School District),67439-498,0,2930 21st Ave.,Ethel Phillips Elementary School	 (sacramento City Unified School District),"Alterations to 9-Classroom Buildings A,B,C,D,E,F, Library/Classroom Bldg G,Multipurpose Bldg H,
Admin Bldg I, 1-Site Improvement; Construction of 2-Classroom Buildings J1 and J2, 4-Shade Structures, 1-Solar Panel Structure",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122808
0,4140 Cuny Avenue,,,,,122954,,5/19/2025,,Sacramento,"payment of $ 604,200.00 received 12/13/2024 MC",0,,,$0.00,"$3,246,643.00",,,,"$86,800,000.00",34-53,,,,,,02,67439-444,Class 1,Fern Bacon Middle School (sacramento City Unified School District,"Alterations to 1-Multi-purpose Building M, 1-Gymnasium Building G; Construction of 1-Classroom Building B, 1-Classroom Building C, 1-Covered Walkway, 1-Dining Shade Structure, 3-Shade Structures, 7-Solar Panel Structures, 1-Sport Field, 19-Sport Courts, 1-Fire Pump Building, 1-Administration / Classroom Building A",School (K-12),,12/16/2024,,,,NA,,,95823,$0.00,$0.00,,,122954,,34-53,,34,34-53,Sacramento City Unified School District,02  122954,$0.00,0,0,"payment of $ 604,200.00 received 12/13/2024 MC",02,Fern Bacon Middle School (sacramento City Unified School District,67439-444,0,4140 Cuny Avenue,Fern Bacon Middle School (sacramento City Unified School District,"Alterations to 1-Multi-purpose Building M, 1-Gymnasium Building G; Construction of 1-Classroom Building B, 1-Classroom Building C, 1-Covered Walkway, 1-Dining Shade Structure, 3-Shade Structures, 7-Solar Panel Structures, 1-Sport Field, 19-Sport Courts, 1-Fire Pump Building, 1-Administration / Classroom Building A",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122954
0,4140 Cuny Avenue,,,,,120129,,7/12/2022,,Sacramento,"5/19/22 $10,650.00 check received -JB",0,6/5/2024 9:06:00 AM,,"$149,384.47","$1,515,536.00",,,,"$1,000,000.00",34-53,,,,,,02,67439-412,Class 3,Fern Bacon Middle School (sacramento City Usd),Alterations to 1-Gymnasium Building,School (K-12),,5/19/2022,,,,NA,,,95823,$0.00,$0.00,,,120129,,34-53,,34,34-53,Sacramento City Unified School District,02  120129,"$1,741,254.47",0,0,"5/19/22 $10,650.00 check received -JB",02,Fern Bacon Middle School (sacramento City Usd),67439-412,0,4140 Cuny Avenue,Fern Bacon Middle School (sacramento City Usd),Alterations to 1-Gymnasium Building,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120129
0,4915 Harte Way,,,,,122829,,2/20/2025,,Sacramento,"payment of $64,300.00 received 10/2/2024 MC
Verified Plan Review fee payment(KD)",0,,,$0.00,"$11,000,000.00",,,,"$7,000,000.00",34-53,,,,,,02,67439-446,Class 2,Hollywood Park Elementary School (sacramento City Unified School District),"Alterations to 1-Administration / Classroom Building A, 1-Multi-purpose Building D, 2-Classroom Buildings B & C, 3-Classroom Buildings  (Relocatable) E, F & H; Construction of 3-Shade Structures K1, K2, & K3",School (K-12),,10/2/2024,,,,NA,,,95822,$0.00,$0.00,,,122829,,34-53,,34,34-53,Sacramento City Unified School District,02  122829,$0.00,0,0,"payment of $64,300.00 received 10/2/2024 MC
Verified Plan Review fee payment(KD)",02,Hollywood Park Elementary School (sacramento City Unified School District),67439-446,0,4915 Harte Way,Hollywood Park Elementary School (sacramento City Unified School District),"Alterations to 1-Administration / Classroom Building A, 1-Multi-purpose Building D, 2-Classroom Buildings B & C, 3-Classroom Buildings  (Relocatable) E, F & H; Construction of 3-Shade Structures K1, K2, & K3",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122829
0,7525 Candlewood Way,,,,,120914,,1/17/2023,,Sacramento,"ACS/FLS OTC with Jared
12-14-2022 received payment $14250.00 (gl) acs & fls",0,1/31/2025 11:35:35 AM,,$0.00,"$2,813,000.00",,,,"$3,000,000.00",34-53,,,,,,02,67439-426,Class 3,John Sloat Elementary School (sacramento City Unified School District),Construction of 1-Site Improvement/ Site Improvement,School (K-12),,12/15/2022,,,,NA,,,95822,$0.00,$0.00,,,120914,,34-53,,34,34-53,Sacramento City Unified School District,02  120914,"$2,813,000.00",0,0,"ACS/FLS OTC with Jared
12-14-2022 received payment $14250.00 (gl) acs & fls",02,John Sloat Elementary School (sacramento City Unified School District),67439-426,0,7525 Candlewood Way,John Sloat Elementary School (sacramento City Unified School District),Construction of 1-Site Improvement/ Site Improvement,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120914
0,2250 John Still Drive,,,,,120143,,7/28/2022,,Sacramento,"5/26/22 $10,650.00 check received -JB",0,5/14/2024 8:37:23 AM,,"$273,309.81","$1,735,577.00",,,,"$1,000,000.00",34-53,,,,,,02,67439-413,Class 3,John Still Middle School (sacramento City Usd),Alterations to 1-Gym Building/HVAC and Roofing Replacement,School (K-12),,5/26/2022,,,,NA,,,95832,$0.00,$0.00,,,120143,,34-53,,34,34-53,Sacramento City Unified School District,02  120143,"$2,086,181.81",0,0,"5/26/22 $10,650.00 check received -JB",02,John Still Middle School (sacramento City Usd),67439-413,0,2250 John Still Drive,John Still Middle School (sacramento City Usd),Alterations to 1-Gym Building/HVAC and Roofing Replacement,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120143
0,7300 Marin Avenue,,,,,123079,,1/17/2025,,Sacramento,"payment of $21,825.00 received 1/10/2025 MC",0,,,$0.00,"$1,697,000.00",,,,"$1,750,000.00",34-53,,,,,,02,67439-503,Class 3,Joseph Bonnheim Elementary School (sacramento City Unified School District),Alterations to 1-Site Improvement; Construction of 1-Shade Structure,School (K-12),,1/10/2025,,,,NA,,,95820,$0.00,$0.00,,,123079,,34-53,,34,34-53,Sacramento City Unified School District,02  123079,$0.00,0,0,"payment of $21,825.00 received 1/10/2025 MC",02,Joseph Bonnheim Elementary School (sacramento City Unified School District),67439-503,0,7300 Marin Avenue,Joseph Bonnheim Elementary School (sacramento City Unified School District),Alterations to 1-Site Improvement; Construction of 1-Shade Structure,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=123079
0,5301 N Street,,,,,120054,,7/7/2022,,Sacramento,"4/14/22 $28,500.00 CHECK RECEIVED -JB",0,4/10/2024 3:12:41 PM,,"$264,198.26","$4,676,333.00",,,,"$2,500,000.00",34-53,,,,,,02,67439-404,Class 3,Kit Carson International Academy (sacramento City Usd),"Alterations to 1-Cafeteria Building (HVAC Upgrade), 1-Gymnasium Building (HVAC Upgrade), 3-Classroom Buildings (HVAC Upgrade)",School (K-12),,4/19/2022,,,,NA,,,95819,$0.00,$0.00,,,120054,,34-53,,34,34-53,Sacramento City Unified School District,02  120054,"$4,940,531.26",0,0,"4/14/22 $28,500.00 CHECK RECEIVED -JB",02,Kit Carson International Academy (sacramento City Usd),67439-404,0,5301 N Street,Kit Carson International Academy (sacramento City Usd),"Alterations to 1-Cafeteria Building (HVAC Upgrade), 1-Gymnasium Building (HVAC Upgrade), 3-Classroom Buildings (HVAC Upgrade)",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120054
0,7680 Windbridge Dr.,,,,,121994,,3/29/2024,,Sacramento,"checked PR fees, they are correct(KD)
check #97422569 for $45,300.00 rcvd 12/26/24 (KW)",0,,,$0.00,"$8,205,000.00",,,,"$4,500,000.00",34-53,,,,,,02,67439-473,Class 2,Matsuyama Elementary School (sacramento City Unified School District),"Alterations to 1-Sport Field, 1-Multi-purpose Building 1, 1-Administration Building 2, 3-Classroom Buildings 5, 6 & 7, 6-Classroom Buildings (Relocatable) 3, 4, 8 - 11; Construction of 1-Kinder Shade Structure, 1-Shade Structure",School (K-12),,1/4/2024,,,,NA,,,95831,$0.00,$0.00,,,121994,,34-53,,34,34-53,Sacramento City Unified School District,02  121994,$0.00,0,0,"checked PR fees, they are correct(KD)
check #97422569 for $45,300.00 rcvd 12/26/24 (KW)",02,Matsuyama Elementary School (sacramento City Unified School District),67439-473,0,7680 Windbridge Dr.,Matsuyama Elementary School (sacramento City Unified School District),"Alterations to 1-Sport Field, 1-Multi-purpose Building 1, 1-Administration Building 2, 3-Classroom Buildings 5, 6 & 7, 6-Classroom Buildings (Relocatable) 3, 4, 8 - 11; Construction of 1-Kinder Shade Structure, 1-Shade Structure",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=121994
2,6601 Steiner Drive,,,,,121266,,8/1/2023,,Sacramento,05/12/2023 check#97414266 for $397500.00 paid for Fee. (IA),0,,,$0.00,"$55,000,000.00",,,,"$55,000,000.00",34-53,,,,,,02,67439-432,Class 1,Nicholas Elementary School (sacramento City Unified School District),"Alterations to 1-Site Improvement; Construction of 1-Administration / Multi-purpose Building A, 1-Library / Classroom Building E/F, 1-Classroom Building C/D, 1-Kindergarten Building B, 3-Shade Structures (Fabric), 3-Shade Structures (Steel Canopy), 1-Parking Lot",School (K-12),,5/15/2023,,,,NA,,,95823,$0.00,$0.00,,,121266,,34-53,,34,34-53,Sacramento City Unified School District,02  121266,$0.00,0,0,05/12/2023 check#97414266 for $397500.00 paid for Fee. (IA),02,Nicholas Elementary School (sacramento City Unified School District),67439-432,0,6601 Steiner Drive,Nicholas Elementary School (sacramento City Unified School District),"Alterations to 1-Site Improvement; Construction of 1-Administration / Multi-purpose Building A, 1-Library / Classroom Building E/F, 1-Classroom Building C/D, 1-Kindergarten Building B, 3-Shade Structures (Fabric), 3-Shade Structures (Steel Canopy), 1-Parking Lot",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=121266
2,4501 Martin Luther King Jr. Blvd,,,,,120987,,5/31/2023,,Sacramento,"Pmnt of $397,500 rcvd 2/27/2023 DT.",0,,,$0.00,"$55,300,000.00",,,,"$55,000,000.00",34-53,,,,,,02,67439-431,Class 1 & RBIP,Oak Ridge Elementary School (sacramento City Unified School District),"Construction of 1-Administration / Multi-purpose Building A, 1-Classroom Building C, 1-Site Improvement, 2-Kindergarten Building K, 1-Elevator Building (Modular), 4-Shade Structures",School (K-12),,2/27/2023,,,,NA,,,95820,$0.00,$0.00,,,120987,,34-53,,34,34-53,Sacramento City Unified School District,02  120987,$0.00,0,0,"Pmnt of $397,500 rcvd 2/27/2023 DT.",02,Oak Ridge Elementary School (sacramento City Unified School District),67439-431,0,4501 Martin Luther King Jr. Blvd,Oak Ridge Elementary School (sacramento City Unified School District),"Construction of 1-Administration / Multi-purpose Building A, 1-Classroom Building C, 1-Site Improvement, 2-Kindergarten Building K, 1-Elevator Building (Modular), 4-Shade Structures",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120987
0,6201 41st St.,,,,,122832,,4/1/2025,,Sacramento,"payment of $537,900.00 received 9/19/2024 MC",0,,,$0.00,"$76,000,000.00",,,,"$76,000,000.00",34-53,,,,,,02,67439-513,Class 1,Pacific Elementary School (sacramento City Unified School District),"Construction of 2-Ball Walls, 1-Marquee Sign, 2-Classroom Buildings B & C, 4-Solar Panel Structures, 1-Admin / Classroom Building A, 1-Multi-purpose Building M, 2-PC Shade Structures, 5-Round Shade Structures",School (K-12),,10/1/2024,,,,NA,,,95824,"$76,600,000.00",$0.00,9/19/2024,,122832,,34-53,,34,34-53,Sacramento City Unified School District,02  122832,$0.00,0,0,"payment of $537,900.00 received 9/19/2024 MC",02,Pacific Elementary School (sacramento City Unified School District),67439-513,0,6201 41st St.,Pacific Elementary School (sacramento City Unified School District),"Construction of 2-Ball Walls, 1-Marquee Sign, 2-Classroom Buildings B & C, 4-Solar Panel Structures, 1-Admin / Classroom Building A, 1-Multi-purpose Building M, 2-PC Shade Structures, 5-Round Shade Structures",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=122832
0,2250 68th Avenue,,,,,119905,,6/1/2022,,Sacramento,"3/9/22 $11,390.00 check received for fees -JB",0,5/28/2025 1:34:10 PM,,"$85,283.00","$1,611,514.00",,,,"$1,100,000.00",34-53,,,,,,02,67439-382,Class 2,Rosa Parks Middle School (sacramento City Usd),Alterations to 1-Gymnasium Building (HVAC Replacement),School (K-12),,3/9/2022,,,,NA,,,95822,$0.00,$0.00,,,119905,,34-53,,34,34-53,Sacramento City Unified School District,02  119905,"$1,750,779.25",0,0,"3/9/22 $11,390.00 check received for fees -JB",02,Rosa Parks Middle School (sacramento City Usd),67439-382,0,2250 68th Avenue,Rosa Parks Middle School (sacramento City Usd),Alterations to 1-Gymnasium Building (HVAC Replacement),https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=119905
0,3333 Rosemont Drive,,,,,120800,,4/12/2023,,Sacramento,"Pmnt of $21,330. rcvd 1/24/2023 DT. 
Fee may be overpayed per initial DSA 1 estimated cost (KW) 1/26/2023",0,7/30/2024 2:31:00 PM,,"$98,738.00","$2,421,000.00",,,,"$1,282,485.75",34-53,,,,,,02,67439-424,Class 3,Sequoia Elementary School (sacramento City Unified School District),Construction of 1-Toilet Building,School (K-12),,1/25/2023,,,,NA,,,95826,$0.00,$0.00,,,120800,,34-53,1/25/2023,34,34-53,Sacramento City Unified School District,02  120800,"$2,569,850.50",0,0,"Pmnt of $21,330. rcvd 1/24/2023 DT. 
Fee may be overpayed per initial DSA 1 estimated cost (KW) 1/26/2023",02,Sequoia Elementary School (sacramento City Unified School District),67439-424,0,3333 Rosemont Drive,Sequoia Elementary School (sacramento City Unified School District),Construction of 1-Toilet Building,https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120800
0,3150 I Street,,,,,120115,,7/27/2022,,Sacramento,"5/4/22 $22,320.00 check received -JB
4/27/23 Change to Project Class 2 based on HVAC scope of work, SI",0,5/29/2024 12:57:03 PM,,"$50,153.94","$2,574,550.39",,,,"$1,800,000.00",34-53,,,,,,02,67439-403,Class 2,Sutter Middle School (sacramento City Usd),"Alterations to 2-Buildings: Unit A1 (A-16250), Unit B (A-16250); Remove ceiling mounted heater units and install new roof mounted HVAC units and ground mounted unit.",School (K-12),,5/17/2022,,,,NA,,,95816,$0.00,$0.00,,,120115,,34-53,,34,34-53,Sacramento City Unified School District,02  120115,"$2,624,704.33",0,0,"5/4/22 $22,320.00 check received -JB
4/27/23 Change to Project Class 2 based on HVAC scope of work, SI",02,Sutter Middle School (sacramento City Usd),67439-403,0,3150 I Street,Sutter Middle School (sacramento City Usd),"Alterations to 2-Buildings: Unit A1 (A-16250), Unit B (A-16250); Remove ceiling mounted heater units and install new roof mounted HVAC units and ground mounted unit.",https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=02&AppId=120115
